iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
CHN,Asia,China,2021-02-19,97793.0,16.0,20.857,4636.0,0.0,0.0,68.584,0.011,0.015,3.251,0.0,0.0,0.71,,,,,,,,,,,,,14769984.0,10.358,0.0,708154.8,tests performed,,,,,,631579.0,,,,,443.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-02-20,97811.0,18.0,20.571,4636.0,0.0,0.0,68.597,0.013,0.014,3.251,0.0,0.0,0.74,,,,,,,,,,,,,14769984.0,10.358,0.0,718000.3,tests performed,,,,,,631579.0,,,,,443.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-02-21,97827.0,16.0,19.286,4636.0,0.0,0.0,68.608,0.011,0.014,3.251,0.0,0.0,0.78,,,,,,,,,,,,,14769984.0,10.358,0.0,765839.7,tests performed,,,,,,631579.0,,,,,443.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-02-22,97843.0,16.0,18.286,4636.0,0.0,0.0,68.619,0.011,0.013,3.251,0.0,0.0,0.82,,,,,,,,,,,,,14769984.0,10.358,0.0,807720.9,tests performed,,,,,,631579.0,,,,,443.0,,,61.57,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-02-23,97863.0,20.0,18.857,4636.0,0.0,0.0,68.633,0.014,0.013,3.251,0.0,0.0,0.85,,,,,,,,,,,,,14769984.0,10.358,0.0,783262.7,tests performed,,,,,,631579.0,,,,,443.0,,,61.57,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-02-24,97878.0,15.0,18.714,4636.0,0.0,0.0,68.644,0.011,0.013,3.251,0.0,0.0,0.88,,,,,,,,,,,,,14769984.0,10.358,0.0,789247.8,tests performed,,,,,,631579.0,,,,,443.0,,,61.57,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-02-25,97892.0,14.0,16.429,4636.0,0.0,0.0,68.653,0.01,0.012,3.251,0.0,0.0,0.9,,,,,,,,,,,,,14769984.0,10.358,0.0,899019.1,tests performed,,,,,,631579.0,,,,,443.0,,,61.57,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-02-26,97907.0,15.0,16.286,4636.0,0.0,0.0,68.664,0.011,0.011,3.251,0.0,0.0,0.94,,,,,,,,,,,,,14769984.0,10.358,0.0,906912.9,tests performed,,,,,,631579.0,,,,,443.0,,,61.57,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-02-27,97919.0,12.0,15.429,4636.0,0.0,0.0,68.672,0.008,0.011,3.251,0.0,0.0,0.98,,,,,,,,,,,,,14769984.0,10.358,0.0,957287.2,tests performed,,,,,,631579.0,,,,,443.0,,,61.57,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-02-28,97944.0,25.0,16.714,4636.0,0.0,0.0,68.69,0.018,0.012,3.251,0.0,0.0,1.0,,,,,,,,,,,,,14769984.0,10.358,0.0,883689.4,tests performed,52520000.0,,,,,631579.0,3.68,,,,443.0,,,61.57,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-01,97967.0,23.0,17.714,4636.0,0.0,0.0,68.706,0.016,0.012,3.251,0.0,0.0,0.99,,,,,,,,,,,,,14769984.0,10.358,0.0,833802.9,tests performed,,,,,,668496.0,,,,,469.0,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-02,97981.0,14.0,16.857,4636.0,0.0,0.0,68.716,0.01,0.012,3.251,0.0,0.0,0.98,,,,,,,,,,,,,14769984.0,10.358,0.0,876192.9,tests performed,,,,,,705414.0,,,,,495.0,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-03,98007.0,26.0,18.429,4636.0,0.0,0.0,68.734,0.018,0.013,3.251,0.0,0.0,0.98,,,,,,,,,,,,,14769984.0,10.358,0.0,801453.4,tests performed,,,,,,742331.0,,,,,521.0,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-04,98028.0,21.0,19.429,4636.0,0.0,0.0,68.749,0.015,0.014,3.251,0.0,0.0,0.97,,,,,,,,,,,,,14769984.0,10.358,0.0,760203.0,tests performed,,,,,,779248.0,,,,,547.0,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-05,98048.0,20.0,20.143,4636.0,0.0,0.0,68.763,0.014,0.014,3.251,0.0,0.0,0.97,,,,,,,,,,,,,14769984.0,10.358,0.0,733256.4,tests performed,,,,,,816165.0,,,,,572.0,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-06,98085.0,37.0,23.714,4636.0,0.0,0.0,68.789,0.026,0.017,3.251,0.0,0.0,1.01,,,,,,,,,,,,,14769984.0,10.358,0.0,622838.2,tests performed,,,,,,853083.0,,,,,598.0,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-07,98110.0,25.0,23.714,4636.0,0.0,0.0,68.806,0.018,0.017,3.251,0.0,0.0,1.04,,,,,,,,,,,,,14769984.0,10.358,0.0,622838.2,tests performed,,,,,,890000.0,,,,,624.0,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-08,98133.0,23.0,23.714,4636.0,0.0,0.0,68.822,0.016,0.017,3.251,0.0,0.0,1.05,,,,,,,,,,,,,14769984.0,10.358,0.0,622838.2,tests performed,,,,,,890000.0,,,,,624.0,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-09,98147.0,14.0,23.714,4636.0,0.0,0.0,68.832,0.01,0.017,3.251,0.0,0.0,1.09,,,,,,,,,,,,,14769984.0,10.358,0.0,622838.2,tests performed,,,,,,890000.0,,,,,624.0,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-10,98174.0,27.0,23.857,4636.0,0.0,0.0,68.851,0.019,0.017,3.251,0.0,0.0,1.12,,,,,,,,,,,,,14769984.0,10.358,0.0,619104.8,tests performed,,,,,,890000.0,,,,,624.0,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-11,98192.0,18.0,23.429,4636.0,0.0,0.0,68.864,0.013,0.016,3.251,0.0,0.0,1.17,,,,,,,,,,,,,14769984.0,10.358,0.0,630414.6,tests performed,,,,,,890000.0,,,,,624.0,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-12,98206.0,14.0,22.571,4636.0,0.0,0.0,68.874,0.01,0.016,3.251,0.0,0.0,1.21,,,,,,,,,,,,,14769984.0,10.358,0.0,654378.8,tests performed,,,,,,890000.0,,,,,624.0,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-13,98233.0,27.0,21.143,4636.0,0.0,0.0,68.893,0.019,0.015,3.251,0.0,0.0,1.18,,,,,,,,,,,,,14769984.0,10.358,0.0,698575.6,tests performed,,,,,,890000.0,,,,,624.0,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-14,98248.0,15.0,19.714,4636.0,0.0,0.0,68.903,0.011,0.014,3.251,0.0,0.0,1.08,,,,,,,,,,,,,14769984.0,10.358,0.0,749212.9,tests performed,64980000.0,,,,,890000.0,4.56,,,,624.0,,,56.02,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-15,98269.0,21.0,19.429,4636.0,0.0,0.0,68.918,0.015,0.014,3.251,0.0,0.0,1.0,,,,,,,,,,,,,14769984.0,10.358,0.0,760203.0,tests performed,,,,,,1000381.0,,,,,702.0,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-16,98278.0,9.0,18.714,4636.0,0.0,0.0,68.924,0.006,0.013,3.251,0.0,0.0,0.92,,,,,,,,,,,,,14769984.0,10.358,0.0,789247.8,tests performed,,,,,,1110762.0,,,,,779.0,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-17,98298.0,20.0,17.714,4636.0,0.0,0.0,68.938,0.014,0.012,3.251,0.0,0.0,0.86,,,,,,,,,,,,,14769984.0,10.358,0.0,833802.9,tests performed,,,,,,1221143.0,,,,,856.0,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-18,98315.0,17.0,17.571,4636.0,0.0,0.0,68.95,0.012,0.012,3.251,0.0,0.0,0.8,,,,,,,,,,,,,14769984.0,10.358,0.0,840588.7,tests performed,,,,,,1331524.0,,,,,934.0,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-19,98324.0,9.0,16.857,4636.0,0.0,0.0,68.956,0.006,0.012,3.251,0.0,0.0,0.76,,,,,,,,,,,,,14769984.0,10.358,0.0,876192.9,tests performed,,,,,,1441905.0,,,,,1011.0,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-20,98343.0,19.0,15.714,4636.0,0.0,0.0,68.97,0.013,0.011,3.251,0.0,0.0,0.78,,,,,,,,,,,,,14769984.0,10.358,0.0,939925.2,tests performed,74956000.0,,,,,1552286.0,5.26,,,,1089.0,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-21,98354.0,11.0,15.143,4636.0,0.0,0.0,68.977,0.008,0.011,3.251,0.0,0.0,0.82,,,,,,,,,,,,,14769984.0,10.358,0.0,975367.1,tests performed,,,,,,1818500.0,,,,,1275.0,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-22,98370.0,16.0,14.429,4636.0,0.0,0.0,68.989,0.011,0.01,3.251,0.0,0.0,0.89,,,,,,,,,,,,,14769984.0,10.358,0.0,1023631.9,tests performed,80463000.0,,,,,1974333.0,5.64,,,,1385.0,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-23,98393.0,23.0,16.429,4636.0,0.0,0.0,69.005,0.016,0.012,3.251,0.0,0.0,0.95,,,,,,,,,,,,,14769984.0,10.358,0.0,899019.1,tests performed,82846000.0,,,,2383000.0,2077238.0,5.81,,,,1457.0,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-24,98411.0,18.0,16.143,4636.0,0.0,0.0,69.017,0.013,0.011,3.251,0.0,0.0,0.98,,,,,,,,,,,,,14769984.0,10.358,0.0,914946.7,tests performed,85859700.0,,,,3013700.0,2270243.0,6.02,,,,1592.0,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-25,98430.0,19.0,16.429,4636.0,0.0,0.0,69.031,0.013,0.012,3.251,0.0,0.0,1.0,,,,,,,,,,,,,14769984.0,10.358,0.0,899019.1,tests performed,91346000.0,,,,5486300.0,2816476.0,6.41,,,,1975.0,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-26,98473.0,43.0,21.286,4636.0,0.0,0.0,69.061,0.03,0.015,3.251,0.0,0.0,1.04,,,,,,,,,,,,,14769984.0,10.358,0.0,693882.6,tests performed,97470000.0,,,,6124000.0,3453810.0,6.84,,,,2422.0,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-27,98508.0,35.0,23.571,4636.0,0.0,0.0,69.085,0.025,0.017,3.251,0.0,0.0,1.03,,,,,,,,,,,,,14769984.0,10.358,0.0,626616.8,tests performed,102417000.0,,,,4947000.0,3923000.0,7.18,,,,2751.0,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-28,98535.0,27.0,25.857,4636.0,0.0,0.0,69.104,0.019,0.018,3.251,0.0,0.0,1.01,,,,,,,,,,,,,14769984.0,10.358,0.0,571218.0,tests performed,106613000.0,,,,4196000.0,4129071.0,7.48,,,,2896.0,,,51.39,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-29,98558.0,23.0,26.857,4636.0,0.0,0.0,69.12,0.016,0.019,3.251,0.0,0.0,1.02,,,,,,,,,,,,,14769984.0,10.358,0.0,549949.1,tests performed,110962000.0,,,,4349000.0,4357000.0,7.78,,,,3056.0,,,44.44,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-30,98572.0,14.0,25.571,4636.0,0.0,0.0,69.13,0.01,0.018,3.251,0.0,0.0,1.06,,,,,,,,,,,,,14769984.0,10.358,0.0,577606.8,tests performed,114690000.0,,,,3728000.0,4549143.0,8.04,,,,3190.0,,,44.44,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-03-31,98594.0,22.0,26.143,4636.0,0.0,0.0,69.146,0.015,0.018,3.251,0.0,0.0,1.13,,,,,,,,,,,,,14769984.0,10.358,0.0,564969.0,tests performed,119821000.0,,,,5131000.0,4851614.0,8.4,,,,3403.0,,,50.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-01,98641.0,47.0,30.143,4636.0,0.0,0.0,69.179,0.033,0.021,3.251,0.0,0.0,1.22,,,,,,,,,,,,,14769984.0,10.358,0.0,489997.1,tests performed,126616000.0,,,,6795000.0,5038571.0,8.88,,,,3534.0,,,50.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-02,98688.0,47.0,30.714,4636.0,0.0,0.0,69.212,0.033,0.022,3.251,0.0,0.0,1.21,,,,,,,,,,,,,14769984.0,10.358,0.0,480887.7,tests performed,133801000.0,,,,7185000.0,5190143.0,9.38,,,,3640.0,,,50.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-03,98724.0,36.0,30.857,4636.0,0.0,0.0,69.237,0.025,0.022,3.251,0.0,0.0,1.17,,,,,,,,,,,,,14769984.0,10.358,0.0,478659.1,tests performed,136677000.0,,,,2876000.0,4894286.0,9.59,,,,3432.0,,,50.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-04,98771.0,47.0,33.714,4636.0,0.0,0.0,69.27,0.033,0.024,3.251,0.0,0.0,1.14,,,,,,,,,,,,,14769984.0,10.358,0.0,438096.5,tests performed,139970000.0,,,,3293000.0,4765286.0,9.82,,,,3342.0,,,50.0,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-05,98810.0,39.0,36.0,4636.0,0.0,0.0,69.297,0.027,0.025,3.251,0.0,0.0,1.09,,,,,,,,,,,,,14769984.0,10.358,0.0,410277.3,tests performed,142802000.0,,,,2832000.0,4548571.0,10.01,,,,3190.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-06,98826.0,16.0,36.286,4636.0,0.0,0.0,69.308,0.011,0.025,3.251,0.0,0.0,1.02,,,,,,,,,,,,,14769984.0,10.358,0.0,407043.6,tests performed,145392000.0,,,,2590000.0,4386000.0,10.2,,,,3076.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-07,98854.0,28.0,37.143,4636.0,0.0,0.0,69.328,0.02,0.026,3.251,0.0,0.0,0.99,,,,,,,,,,,,,14769984.0,10.358,0.0,397651.9,tests performed,149071000.0,,,,3679000.0,4178571.0,10.45,,,,2931.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-08,98876.0,22.0,33.571,4636.0,0.0,0.0,69.343,0.015,0.024,3.251,0.0,0.0,0.94,,,,,,,,,,,,,14769984.0,10.358,0.0,439962.6,tests performed,155150000.0,,,,6079000.0,4076286.0,10.88,,,,2859.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-09,98901.0,25.0,30.429,4636.0,0.0,0.0,69.361,0.018,0.021,3.251,0.0,0.0,0.92,,,,,,,,,,,,,14769984.0,10.358,0.0,485391.7,tests performed,161121000.0,,,,5971000.0,3902857.0,11.3,,,,2737.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-10,98919.0,18.0,27.857,4636.0,0.0,0.0,69.374,0.013,0.02,3.251,0.0,0.0,0.93,,,,,,,,,,,,,14769984.0,10.358,0.0,530207.3,tests performed,164471000.0,,,,3350000.0,3970571.0,11.53,,,,2785.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-11,98957.0,38.0,26.571,4636.0,0.0,0.0,69.4,0.027,0.019,3.251,0.0,0.0,0.98,,,,,,,,,,,,,14769984.0,10.358,0.0,555868.6,tests performed,167343000.0,,,,2872000.0,3910429.0,11.74,,,,2742.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-12,98976.0,19.0,23.714,4636.0,0.0,0.0,69.414,0.013,0.017,3.251,0.0,0.0,0.99,,,,,,,,,,,,,14769984.0,10.358,0.0,622838.2,tests performed,171928000.0,,,,4585000.0,4160857.0,12.06,,,,2918.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-13,99002.0,26.0,25.143,4636.0,0.0,0.0,69.432,0.018,0.018,3.251,0.0,0.0,1.01,,,,,,,,,,,,,14769984.0,10.358,0.0,587439.2,tests performed,175623000.0,,,,3695000.0,4318714.0,12.32,,,,3029.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-14,99022.0,20.0,24.0,4636.0,0.0,0.0,69.446,0.014,0.017,3.251,0.0,0.0,1.02,,,,,,,,,,,,,14769984.0,10.358,0.0,615416.0,tests performed,179216000.0,,,,3593000.0,4306429.0,12.57,,,,3020.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-15,99048.0,26.0,24.571,4636.0,0.0,0.0,69.464,0.018,0.017,3.251,0.0,0.0,1.04,,,,,,,,,,,,,14769984.0,10.358,0.0,601114.5,tests performed,183536000.0,,,,4320000.0,4055143.0,12.87,,,,2844.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-16,99094.0,46.0,27.571,4636.0,0.0,0.0,69.496,0.032,0.019,3.251,0.0,0.0,1.09,,,,,,,,,,,,,14769984.0,10.358,0.0,535707.2,tests performed,187368000.0,,,,3832000.0,3749571.0,13.14,,,,2630.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-17,99127.0,33.0,29.714,4636.0,0.0,0.0,69.52,0.023,0.021,3.251,0.0,0.0,1.09,,,,,,,,,,,,,14769984.0,10.358,0.0,497071.5,tests performed,189809000.0,,,,2441000.0,3619714.0,13.31,,,,2539.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-18,99149.0,22.0,27.429,4636.0,0.0,0.0,69.535,0.015,0.019,3.251,0.0,0.0,1.05,,,,,,,,,,,,,14769984.0,10.358,0.0,538480.6,tests performed,192127000.0,,,,2318000.0,3540571.0,13.47,,,,2483.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-19,99172.0,23.0,28.0,4636.0,0.0,0.0,69.551,0.016,0.02,3.251,0.0,0.0,0.99,,,,,,,,,,,,,14769984.0,10.358,0.0,527499.4,tests performed,195022000.0,,,,2895000.0,3299143.0,13.68,,,,2314.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-20,99200.0,28.0,28.286,4636.0,0.0,0.0,69.571,0.02,0.02,3.251,0.0,0.0,0.96,,,,,,,,,,,,,14769984.0,10.358,0.0,522165.9,tests performed,198965000.0,,,,3943000.0,3334571.0,13.95,,,,2339.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-21,99213.0,13.0,27.286,4636.0,0.0,0.0,69.58,0.009,0.019,3.251,0.0,0.0,0.92,,,,,,,,,,,,,14769984.0,10.358,0.0,541302.6,tests performed,204191000.0,,,,5226000.0,3567857.0,14.32,,,,2502.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-22,99247.0,34.0,28.429,4636.0,0.0,0.0,69.604,0.024,0.02,3.251,0.0,0.0,0.93,,,,,,,,,,,,,14769984.0,10.358,0.0,519539.3,tests performed,211223000.0,,,,7032000.0,3955286.0,14.81,,,,2774.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-23,99277.0,30.0,26.143,4636.0,0.0,0.0,69.625,0.021,0.018,3.251,0.0,0.0,0.9,,,,,,,,,,,,,14769984.0,10.358,0.0,564969.0,tests performed,216084000.0,,,,4861000.0,4102286.0,15.15,,,,2877.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
CHN,Asia,China,2021-04-24,99300.0,23.0,24.714,4636.0,0.0,0.0,69.641,0.016,0.017,3.251,0.0,0.0,0.88,,,,,,,,,,,,,14769984.0,10.358,0.0,597636.3,tests performed,220309000.0,,,,4225000.0,4357143.0,15.45,,,,3056.0,,,78.24,147.674,38.7,10.641,5.929,15308.712,0.7,261.899,9.74,1.9,48.4,,4.34,76.91,0.761,1425887360.0,,,,
